systemNanoTime (in ns);utcMilliTime (in ms);latitude (in deg);longitude (in deg);altitude (in m);speed (in m/s);bearing (in deg);azimuth (in deg);pitch (in deg);roll (in deg);gyrx (in rad/s);gyry (in rad/s);gyrz (in rad/s);accx (in m/s2);accy (in m/s2);accz (in m/s2)
150476127016919;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;312.4162292480469;-92.68861389160156;-1.4156439304351807;0.08315158635377884;0.20906247198581696;0.14194563031196594;-0.0023928226437419653;9.638588905334473;0.09092725813388824
150476131532388;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;312.4162292480469;-92.68861389160156;-1.4156439304351807;0.08315158635377884;0.20906247198581696;0.14194563031196594;0.15553347766399384;9.684052467346191;0.07178468257188797
150476135297909;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;312.4162292480469;-92.68861389160156;-1.4156439304351807;0.08315158635377884;0.20906247198581696;0.14194563031196594;0.2273181527853012;9.71515941619873;0.064606212079525
150476138888794;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;312.4162292480469;-92.68861389160156;-1.4156439304351807;0.08315158635377884;0.20906247198581696;0.14194563031196594;0.20578274130821228;9.703194618225098;0.12203395366668701
150476142463481;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;312.4162292480469;-92.68861389160156;-1.4156439304351807;0.08315158635377884;0.20906247198581696;0.14194563031196594;0.19621145725250244;9.71515941619873;0.1698904037475586
150476147412440;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;312.4162292480469;-92.68861389160156;-1.4156439304351807;0.08315158635377884;0.20906247198581696;0.14194563031196594;0.2826521694660187;9.672088623046875;0.040677983313798904
150476150354002;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;312.4162292480469;-92.68861389160156;-1.4156439304351807;0.08315158635377884;0.20906247198581696;0.14194563031196594;0.40707895159721375;9.664909362792969;-0.007178467698395252
150476293383586;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.08315158635377884;0.20906247198581696;0.14194563031196594;0.40707895159721375;9.664909362792969;-0.007178467698395252
150476301013429;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.40707895159721375;9.664909362792969;-0.007178467698395252
150476304968638;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.5841478109359741;9.564411163330078;-0.02153540402650833
150476308592752;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.6224330067634583;9.535696983337402;-0.05503492057323456
150476312749158;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.5458626747131348;9.562018394470215;-0.1052841991186142
150476316272283;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.5027918815612793;9.633803367614746;-0.05742774158716202
150476319454575;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.3496512174606323;9.684052467346191;0.13639089465141296
150476323437492;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.2826521694660187;9.674481391906738;0.1746760457754135
150476327148169;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.38793638348579407;9.717552185058594;0.07178468257188797
150476330548429;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.5410770177841187;9.789336204528809;-0.0023928226437419653
150476333849002;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.7229315638542175;9.74387264251709;-0.11724831163883209
150476336071763;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.7492526173591614;9.698409080505371;-0.1986042857170105
150476338571086;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;306.29083251953125;-93.01337432861328;0.15029574930667877;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.7923234105110168;9.6433744430542;-0.2512463629245758
150476495998221;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.062306419014930725;0.2516690790653229;0.12163496017456055;0.7923234105110168;9.6433744430542;-0.2512463629245758
150476501860773;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.7923234105110168;9.6433744430542;-0.2512463629245758
150476507398117;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.7564310431480408;9.696016311645508;-0.26560330390930176
150476512945096;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.9290133714675903;9.648159980773926;-0.2679961323738098
150476518076242;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.8620143532752991;9.655338287353516;-0.3209373354911804
150476522627908;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.8066803216934204;9.741479873657227;-0.3161516785621643
150476527874992;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.7731808423995972;9.832706451416016;-0.2946162819862366
150476531164835;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.8524430394172668;9.942776679992676;-0.3161516785621643
150476534429888;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.9194421172142029;9.902098655700684;-0.20099709928035736
150476537722544;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.8476574420928955;9.854242324829102;-0.16749759018421173
150476540615148;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.7109674215316772;9.844670295715332;-0.05742774158716202
150476543876971;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.7253243923187256;9.863813400268555;0.11724831163883209
150476547048325;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.9061279296875;-93.777099609375;1.5742852687835693;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.6559324860572815;9.937990188598633;0.09571290761232376
150476703452127;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.014660334214568138;0.19333316385746002;0.009544488042593002;0.6559324860572815;9.937990188598633;0.09571290761232376
150476710431190;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.6559324860572815;9.937990188598633;0.09571290761232376
150476715756085;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.4692923426628113;10.043274879455566;0.0933200865983963
150476721474940;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.4166502356529236;10.081560134887695;0.11246266216039658
150476726285096;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.49322056770324707;10.074381828308105;0.1459621787071228
150476730639367;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.5554339289665222;10.016953468322754;0.07417750358581543
150476734757283;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.6296114325523376;9.923633575439453;0.02153540402650833
150476737940044;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.6296114325523376;9.988240242004395;-0.12203395366668701
150476741300356;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.6343970894813538;10.057631492614746;-0.26560330390930176
150476743396085;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.4860421121120453;10.112667083740234;-0.3400799036026001
150476745877908;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.4046861231327057;10.02413272857666;-0.33050861954689026
150476747746919;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.4494323730469;-93.8438949584961;1.8720778226852417;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.38793638348579407;9.854242324829102;-0.37836506962776184
150476894780564;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.044820915907621384;0.09216158092021942;-0.1178935244679451;0.38793638348579407;9.854242324829102;-0.37836506962776184
150476901915148;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;0.38793638348579407;9.854242324829102;-0.37836506962776184
150476907991450;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;0.3520440459251404;9.849455833435059;-0.5123631358146667
150476913631294;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;0.27038896083831787;9.8207426071167;-0.5650052428245544
150476919238846;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;0.15074782073497772;9.863813400268555;-0.4668995141983032
150476924146346;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;0.009571290574967861;9.909276962280273;-0.35443684458732605
150476928964054;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.07417750358581543;9.954740524291992;-0.31375887989997864
150476933134367;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.11724831163883209;10.019346237182617;-0.44775694608688354
150476935820877;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.17946170270442963;10.03848934173584;-0.4788636267185211
150476938988273;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.18424734473228455;9.976275444030762;-0.4094717800617218
150476942277700;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.26081767678260803;9.969097137451172;-0.4381856322288513
150476945771085;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.3209373354911804;9.92841911315918;-0.4621138870716095
150476947857283;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;296.54095458984375;-93.79808044433594;0.8686265349388123;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.40707895159721375;9.839884757995605;-0.385543555021286
150477101633533;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.09681928902864456;0.053678203374147415;-0.24036839604377747;-0.40707895159721375;9.839884757995605;-0.385543555021286
150477109132231;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.40707895159721375;9.839884757995605;-0.385543555021286
150477114214106;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.5051847100257874;9.777372360229492;-0.4573282301425934
150477118831241;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.5817549824714661;9.640981674194336;-0.6272186636924744
150477122816294;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.6918248534202576;9.631410598754883;-0.6774678826332092
150477126474523;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.7636095285415649;9.72951602935791;-0.7301099896430969
150477130574002;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.6248258352279663;9.74387264251709;-0.6391827464103699
150477133947752;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.5745765566825867;9.684052467346191;-0.7995018362998962
150477137339471;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.6511468887329102;9.59791088104248;-0.8955138921737671
150477140410512;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.732502818107605;9.62901782989502;-0.97926265001297
150477143634731;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.859621524810791;9.698409080505371;-1.0103694200515747
150477146900304;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;299.6393127441406;-94.72840881347656;-1.4352728128433228;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.9170492887496948;9.638588905334473;-0.9050851464271545
150477293773429;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.141182079911232;0.07620319724082947;-0.2426590770483017;-0.9170492887496948;9.638588905334473;-0.9050851464271545
150477301712648;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.9170492887496948;9.638588905334473;-0.9050851464271545
150477307889210;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.9361918568611145;9.542876243591309;-0.9122636318206787
150477312657387;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-1.017547845840454;9.430413246154785;-1.1539387702941895
150477317942543;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-1.2352946996688843;9.4088773727417;-1.2951152324676514
150477323028377;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-1.1994023323059082;9.40169906616211;-1.3405789136886597
150477326952387;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-1.0606186389923096;9.485447883605957;-1.2999008893966675
150477330227856;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-1.0031908750534058;9.554840087890625;-1.1395817995071411
150477335452491;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.9577272534370422;9.557232856750488;-1.0558329820632935
150477339045304;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.8835497498512268;9.437591552734375;-1.043868899345398
150477342452283;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.8330013751983643;9.396913528442383;-0.9481559991836548
150477346268950;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.7420741319656372;9.435198783874512;-0.8018946647644043
150477349512700;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;293.676513671875;-95.43379974365234;-2.442444086074829;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.6990033388137817;9.542876243591309;-0.7420741319656372
150477498805929;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;0.11690089106559753;0.09659022092819214;-0.1119377613067627;-0.6990033388137817;9.542876243591309;-0.7420741319656372
150477507998689;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.6990033388137817;9.542876243591309;-0.7420741319656372
150477514331971;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.7277171611785889;9.614660263061523;-0.7947162389755249
150477519325148;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.7444669604301453;9.705587387084961;-0.8500502705574036
150477523491502;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.7133602499961853;9.655338287353516;-0.7923234105110168
150477527187491;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.646361231803894;9.700801849365234;-0.768395185470581
150477531294783;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.5099703073501587;9.662516593933105;-0.7899305820465088
150477534205720;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.4501497745513916;9.602696418762207;-0.7899305820465088
150477536455043;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.45972105860710144;9.631410598754883;-0.8234301209449768
150477538969887;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.4668995141983032;9.660123825073242;-0.8691928386688232
150477541928481;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.4812564551830292;9.71515941619873;-0.701396107673645
150477544466345;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.5099703073501587;9.74387264251709;-0.5913262963294983
150477546652283;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;294.2269592285156;-97.00177001953125;-3.5382323265075684;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.49322056770324707;9.719944953918457;-0.646361231803894
150477703666241;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06574243307113647;0.10010259598493576;0.043828289955854416;-0.49322056770324707;9.719944953918457;-0.646361231803894
150477711008845;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.49322056770324707;9.719944953918457;-0.646361231803894
150477714790564;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.39990049600601196;9.655338287353516;-0.6367899179458618
150477717668689;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.3161516785621643;9.62901782989502;-0.6200401782989502
150477719653168;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.22013968229293823;9.681659698486328;-0.6894320249557495
150477721779887;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.16271193325519562;9.755837440490723;-0.6942176818847656
150477723514262;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.11006984114646912;9.796515464782715;-0.6774678826332092
150477725552439;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.12203395366668701;9.786943435668945;-0.7157530784606934
150477727221033;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.1579262912273407;9.784550666809082;-0.7636095285415649
150477729162908;1665481036000;48.19900742;-3.01489313;164.7958984375;0.6499999761581421;288.70001220703125;292.68890380859375;-96.27342224121094;-3.095762252807617;-0.06910209357738495;0.11949699372053146;0.11346487700939178;-0.04546362906694412;9.76062297821045;-0.7875377535820007
